,movieId,title,genres,tagId,relevance,userId,tag,timestamp
44030,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,28870,funny,1528842682
44031,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,28870,pixar,1528842674
44032,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,28870,witty,1528842691
44033,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,30178,action figure,1140447535
44034,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,30178,action figures,1140447535
44035,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,30178,Buzz Lightyear,1140447535
44036,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,30178,CG animation,1140447535
44037,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,30178,toy,1140447535
44038,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,30178,toys,1140447535
44039,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,30178,Woody,1140447535
44040,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,30442,Disney,1291342460
44041,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,30610,animation,1528125608
44042,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,30610,Disney,1528125604
44043,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,30813,Pixar,1152718511
44044,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,31020,animation,1290312028
44045,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,31020,family,1290312032
44046,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,31020,Tom Hanks,1290312036
44047,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,35058,Pixar,1325781356
44048,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,36159,Disney,1437927776
44049,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,36159,friendship,1437927794
44050,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,36159,nostalgic,1437927807
44051,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,36312,computer animation,1243748512
44052,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,36312,Disney,1243748499
44053,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,36312,fantasy,1243748536
44054,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,36312,Pixar,1243748502
44055,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,36312,toys,1243748532
44056,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,36312,witty,1243748527
44057,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,36535,Tim Allen,1158439344
44058,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,36535,time travel,1161646277
44059,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,37621,children,1530666129
44060,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,37928,Disney,1468882286
44061,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,37928,pixar,1468882280
44062,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,38203,childish,1466541556
44063,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,38287,animation,1558039923
44064,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,38287,Disney,1558039899
44065,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,38287,friendship,1558039910
44066,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,38287,imdb top 250,1558039916
44067,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,38287,Pixar,1558039895
44068,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,38287,witty,1558039927
44069,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,38612,animation,1253632651
44070,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,38612,Pixar,1253632645
44071,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,38672,animation,1422605756
44072,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,38672,friendship,1422605756
44073,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,38672,toys,1422605756
44074,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,39742,pixar,1140403371
44075,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,40187,buddy movie,1271465930
44076,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,40187,Tom Hanks,1271465933
44077,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,40187,witty,1271465935
44078,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,40370,animation,1428239638
44079,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,40370,children,1428239638
44080,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,40370,toys,1428239638
44081,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,41275,animation,1320784713
44082,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,41275,comedy,1320784716
44083,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,41275,funny,1320784730
44084,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,41275,imdb top 250,1320784725
44085,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,41275,Pixar,1320784719
44086,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42022,adventure,1301513212
44087,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42022,children,1301513206
44088,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42022,family,1301513201
44089,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42022,funny,1301513196
44090,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42585,3D,1173686898
44091,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42923,adventure,1330111375
44092,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42923,children,1330111320
44093,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42923,classic,1330111356
44094,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42923,computer animation,1330111311
44095,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42923,Disney,1330111309
44096,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42923,funny,1330111314
44097,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42923,Pixar,1330111306
44098,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42923,Tim Allen,1330111347
44099,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42923,Tom Hanks,1330111307
44100,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,42985,computer animation,1175632498
44101,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,43082,ya boy,1140405233
44102,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,44563,clever,1460871222
44103,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,44563,pixar,1460871218
44104,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,44572,animation,1294130548
44105,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,44572,Pixar,1294130548
44106,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,44616,adventure,1440326829
44107,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,44757,buddy movie,1523815939
44108,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,44757,computer animation,1523815946
44109,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,44757,friendship,1523815941
44110,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,44757,Tom Hanks,1523815944
44111,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,46403,adventure,1454681440
44112,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,46403,animation,1454681432
44113,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,46403,computer animation,1454681436
44114,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,47901,funny,1562364944
44115,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,47901,witty,1562364949
44116,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,47969,animation,1348648369
44117,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,48240,Pixar,1261495514
44118,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,48363,animated,1188331015
44119,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,48363,cgi,1188330757
44120,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,48363,comedy,1188331010
44121,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,48627,cute,1337209280
44122,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,48627,funny,1337209280
44123,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,48627,story,1337209279
44124,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,48627,voice acting,1337209280
44125,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,48627,witty,1337209280
44126,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,49314,Pixar,1162989834
44127,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,50263,funny,1287505424
44128,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,50263,Pixar,1287505413
44129,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,50552,CGI,1294130924
44130,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,50552,classic,1294130924
44131,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,50552,disney,1294130924
44132,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,50552,pixar,1294130924
44133,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,50879,toys played,1503728097
44134,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,adventure,1445458888
44135,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,animation,1445458806
44136,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,buddy movie,1445458826
44137,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,clever,1445458820
44138,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,comedy,1445458822
44139,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,cowboy,1445458861
44140,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,dinosaur,1445458853
44141,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,dolls,1445458859
44142,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,friendship,1445458828
44143,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,funny,1445458808
44144,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,pixar,1445458804
44145,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,Tim Allen,1445458849
44146,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,Tom Hanks,1445458810
44147,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,toys,1445458815
44148,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,UNLIKELY FRIENDSHIPS,1445458843
44149,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,64.0,0.98425,51799,witty,1445458818
