movieId,tagId,relevance
789,1128,1128
790,1128,1128
791,1128,1128
792,1128,1128
793,1128,1128
794,1128,1128
795,1128,1128
797,1128,1128
798,1128,1128
799,1128,1128
800,1128,1128
801,1128,1128
802,1128,1128
803,1128,1128
804,1128,1128
805,1128,1128
806,1128,1128
807,1128,1128
808,1128,1128
809,1128,1128
810,1128,1128
813,1128,1128
816,1128,1128
818,1128,1128
819,1128,1128
820,1128,1128
821,1128,1128
823,1128,1128
824,1128,1128
827,1128,1128
828,1128,1128
829,1128,1128
830,1128,1128
831,1128,1128
832,1128,1128
833,1128,1128
834,1128,1128
835,1128,1128
836,1128,1128
837,1128,1128
838,1128,1128
839,1128,1128
840,1128,1128
841,1128,1128
842,1128,1128
843,1128,1128
844,1128,1128
845,1128,1128
846,1128,1128
847,1128,1128
848,1128,1128
849,1128,1128
850,1128,1128
851,1128,1128
852,1128,1128
853,1128,1128
854,1128,1128
856,1128,1128
857,1128,1128
858,1128,1128
860,1128,1128
861,1128,1128
862,1128,1128
864,1128,1128
865,1128,1128
866,1128,1128
867,1128,1128
868,1128,1128
869,1128,1128
870,1128,1128
871,1128,1128
872,1128,1128
874,1128,1128
875,1128,1128
876,1128,1128
877,1128,1128
879,1128,1128
880,1128,1128
881,1128,1128
882,1128,1128
884,1128,1128
885,1128,1128
886,1128,1128
887,1128,1128
889,1128,1128
891,1128,1128
892,1128,1128
893,1128,1128
895,1128,1128
896,1128,1128
897,1128,1128
898,1128,1128
899,1128,1128
900,1128,1128
901,1128,1128
902,1128,1128
903,1128,1128
904,1128,1128
905,1128,1128
906,1128,1128
907,1128,1128
908,1128,1128
909,1128,1128
910,1128,1128
911,1128,1128
912,1128,1128
913,1128,1128
914,1128,1128
915,1128,1128
916,1128,1128
917,1128,1128
918,1128,1128
919,1128,1128
920,1128,1128
921,1128,1128
922,1128,1128
923,1128,1128
924,1128,1128
925,1128,1128
926,1128,1128
927,1128,1128
928,1128,1128
929,1128,1128
930,1128,1128
931,1128,1128
932,1128,1128
933,1128,1128
934,1128,1128
935,1128,1128
936,1128,1128
937,1128,1128
938,1128,1128
939,1128,1128
940,1128,1128
941,1128,1128
942,1128,1128
943,1128,1128
944,1128,1128
945,1128,1128
946,1128,1128
947,1128,1128
948,1128,1128
949,1128,1128
950,1128,1128
951,1128,1128
952,1128,1128
953,1128,1128
954,1128,1128
955,1128,1128
956,1128,1128
957,1128,1128
958,1128,1128
959,1128,1128
960,1128,1128
961,1128,1128
962,1128,1128
963,1128,1128
964,1128,1128
965,1128,1128
966,1128,1128
967,1128,1128
968,1128,1128
969,1128,1128
970,1128,1128
971,1128,1128
972,1128,1128
973,1128,1128
974,1128,1128
976,1128,1128
979,1128,1128
980,1128,1128
981,1128,1128
982,1128,1128
984,1128,1128
985,1128,1128
986,1128,1128
987,1128,1128
988,1128,1128
989,1128,1128
990,1128,1128
991,1128,1128
992,1128,1128
993,1128,1128
994,1128,1128
996,1128,1128
997,1128,1128
998,1128,1128
999,1128,1128
1000,1128,1128
1002,1128,1128
1003,1128,1128
1004,1128,1128
1005,1128,1128
1006,1128,1128
1007,1128,1128
1008,1128,1128
1009,1128,1128
1010,1128,1128
1011,1128,1128
1012,1128,1128
1013,1128,1128
1014,1128,1128
1015,1128,1128
1016,1128,1128
1017,1128,1128
1018,1128,1128
1019,1128,1128
1020,1128,1128
1021,1128,1128
1022,1128,1128
1023,1128,1128
1024,1128,1128
1025,1128,1128
1026,1128,1128
1027,1128,1128
1028,1128,1128
1029,1128,1128
1030,1128,1128
1031,1128,1128
1032,1128,1128
1033,1128,1128
1034,1128,1128
1035,1128,1128
1036,1128,1128
1037,1128,1128
1038,1128,1128
1039,1128,1128
1040,1128,1128
1041,1128,1128
1042,1128,1128
1043,1128,1128
1044,1128,1128
1045,1128,1128
1046,1128,1128
1047,1128,1128
1049,1128,1128
1050,1128,1128
1051,1128,1128
1053,1128,1128
1054,1128,1128
1055,1128,1128
1056,1128,1128
1057,1128,1128
1058,1128,1128
1059,1128,1128
1060,1128,1128
1061,1128,1128
1062,1128,1128
1063,1128,1128
1066,1128,1128
1067,1128,1128
1068,1128,1128
1069,1128,1128
1070,1128,1128
1071,1128,1128
1073,1128,1128
1075,1128,1128
1076,1128,1128
1077,1128,1128
1078,1128,1128
1079,1128,1128
1080,1128,1128
1081,1128,1128
1082,1128,1128
1083,1128,1128
1084,1128,1128
1085,1128,1128
1086,1128,1128
1087,1128,1128
1088,1128,1128
1089,1128,1128
1090,1128,1128
1091,1128,1128
1092,1128,1128
1093,1128,1128
1094,1128,1128
1095,1128,1128
1096,1128,1128
1097,1128,1128
1098,1128,1128
1099,1128,1128
1100,1128,1128
1101,1128,1128
1102,1128,1128
1103,1128,1128
1104,1128,1128
1105,1128,1128
1107,1128,1128
1111,1128,1128
1112,1128,1128
1113,1128,1128
1114,1128,1128
1116,1128,1128
1117,1128,1128
1119,1128,1128
1120,1128,1128
1121,1128,1128
1123,1128,1128
1124,1128,1128
1125,1128,1128
1126,1128,1128
1127,1128,1128
1128,1128,1128
1129,1128,1128
1130,1128,1128
1131,1128,1128
1132,1128,1128
1133,1128,1128
1134,1128,1128
1135,1128,1128
1136,1128,1128
1137,1128,1128
1138,1128,1128
1142,1128,1128
1143,1128,1128
1144,1128,1128
1145,1128,1128
1147,1128,1128
1148,1128,1128
1149,1128,1128
1150,1128,1128
1151,1128,1128
1152,1128,1128
1153,1128,1128
1154,1128,1128
1156,1128,1128
1161,1128,1128
1162,1128,1128
1163,1128,1128
1164,1128,1128
1167,1128,1128
1168,1128,1128
1169,1128,1128
1170,1128,1128
1171,1128,1128
1172,1128,1128
1173,1128,1128
1174,1128,1128
1175,1128,1128
1176,1128,1128
1177,1128,1128
1178,1128,1128
1179,1128,1128
1180,1128,1128
1181,1128,1128
1183,1128,1128
1184,1128,1128
1185,1128,1128
1186,1128,1128
1187,1128,1128
1188,1128,1128
1189,1128,1128
1190,1128,1128
1191,1128,1128
1192,1128,1128
1193,1128,1128
1194,1128,1128
1196,1128,1128
1197,1128,1128
1198,1128,1128
1199,1128,1128
1200,1128,1128
1201,1128,1128
1202,1128,1128
1203,1128,1128
1204,1128,1128
1206,1128,1128
1207,1128,1128
1208,1128,1128
1209,1128,1128
1210,1128,1128
1211,1128,1128
1212,1128,1128
1213,1128,1128
1214,1128,1128
1215,1128,1128
1216,1128,1128
1217,1128,1128
1218,1128,1128
1219,1128,1128
1220,1128,1128
1221,1128,1128
1222,1128,1128
1223,1128,1128
1224,1128,1128
1225,1128,1128
1226,1128,1128
1227,1128,1128
1228,1128,1128
1230,1128,1128
1231,1128,1128
1232,1128,1128
1233,1128,1128
1234,1128,1128
1235,1128,1128
1236,1128,1128
1237,1128,1128
1238,1128,1128
1240,1128,1128
1241,1128,1128
1242,1128,1128
1243,1128,1128
1244,1128,1128
1245,1128,1128
1246,1128,1128
1247,1128,1128
1248,1128,1128
1249,1128,1128
1250,1128,1128
1251,1128,1128
1252,1128,1128
1253,1128,1128
1254,1128,1128
1255,1128,1128
1256,1128,1128
1257,1128,1128
1258,1128,1128
1259,1128,1128
1260,1128,1128
1261,1128,1128
1262,1128,1128
1263,1128,1128
1264,1128,1128
1265,1128,1128
1266,1128,1128
1267,1128,1128
1268,1128,1128
1269,1128,1128
1270,1128,1128
1271,1128,1128
1272,1128,1128
1273,1128,1128
1274,1128,1128
1275,1128,1128
1276,1128,1128
1277,1128,1128
1278,1128,1128
1279,1128,1128
1280,1128,1128
1281,1128,1128
1282,1128,1128
1283,1128,1128
1284,1128,1128
1285,1128,1128
1286,1128,1128
1287,1128,1128
1288,1128,1128
1289,1128,1128
1290,1128,1128
1291,1128,1128
1292,1128,1128
1293,1128,1128
1295,1128,1128
1296,1128,1128
1297,1128,1128
1298,1128,1128
1299,1128,1128
1300,1128,1128
1301,1128,1128
1302,1128,1128
1303,1128,1128
1304,1128,1128
1305,1128,1128
1306,1128,1128
1307,1128,1128
1310,1128,1128
1311,1128,1128
1312,1128,1128
1313,1128,1128
1314,1128,1128
1315,1128,1128
1317,1128,1128
1318,1128,1128
1320,1128,1128
1321,1128,1128
1322,1128,1128
1323,1128,1128
1324,1128,1128
1325,1128,1128
1326,1128,1128
1327,1128,1128
1328,1128,1128
1329,1128,1128
1330,1128,1128
1331,1128,1128
1332,1128,1128
1333,1128,1128
1334,1128,1128
1335,1128,1128
1336,1128,1128
1337,1128,1128
1339,1128,1128
1340,1128,1128
1341,1128,1128
1342,1128,1128
1343,1128,1128
1344,1128,1128
1345,1128,1128
1346,1128,1128
1347,1128,1128
1348,1128,1128
1349,1128,1128
1350,1128,1128
1351,1128,1128
1352,1128,1128
1353,1128,1128
1354,1128,1128
1355,1128,1128
1356,1128,1128
1357,1128,1128
1358,1128,1128
1359,1128,1128
1360,1128,1128
1361,1128,1128
1363,1128,1128
1364,1128,1128
1365,1128,1128
1366,1128,1128
1367,1128,1128
1369,1128,1128
1370,1128,1128
1371,1128,1128
1372,1128,1128
1373,1128,1128
1374,1128,1128
1375,1128,1128
1376,1128,1128
1377,1128,1128
1378,1128,1128
1379,1128,1128
1380,1128,1128
1381,1128,1128
1382,1128,1128
1383,1128,1128
1384,1128,1128
1385,1128,1128
1387,1128,1128
1388,1128,1128
1389,1128,1128
1390,1128,1128
1391,1128,1128
1392,1128,1128
1393,1128,1128
1394,1128,1128
1395,1128,1128
1396,1128,1128
1397,1128,1128
1398,1128,1128
1399,1128,1128
1401,1128,1128
1404,1128,1128
1405,1128,1128
1406,1128,1128
1407,1128,1128
1408,1128,1128
1409,1128,1128
1410,1128,1128
1411,1128,1128
1412,1128,1128
1413,1128,1128
1414,1128,1128
1415,1128,1128
1416,1128,1128
1417,1128,1128
1419,1128,1128
1420,1128,1128
1421,1128,1128
1422,1128,1128
1423,1128,1128
1425,1128,1128
1426,1128,1128
1427,1128,1128
1428,1128,1128
1429,1128,1128
1430,1128,1128
1431,1128,1128
1432,1128,1128
1433,1128,1128
1434,1128,1128
1436,1128,1128
1437,1128,1128
1438,1128,1128
1439,1128,1128
1440,1128,1128
1441,1128,1128
1442,1128,1128
1444,1128,1128
1445,1128,1128
1446,1128,1128
1447,1128,1128
1448,1128,1128
1449,1128,1128
1450,1128,1128
1453,1128,1128
1454,1128,1128
1455,1128,1128
1456,1128,1128
1457,1128,1128
1458,1128,1128
1459,1128,1128
1460,1128,1128
1461,1128,1128
1463,1128,1128
1464,1128,1128
1465,1128,1128
1466,1128,1128
1468,1128,1128
1470,1128,1128
1471,1128,1128
1472,1128,1128
1473,1128,1128
1474,1128,1128
1475,1128,1128
1476,1128,1128
1477,1128,1128
1479,1128,1128
1480,1128,1128
1482,1128,1128
1483,1128,1128
1484,1128,1128
1485,1128,1128
1486,1128,1128
1487,1128,1128
1488,1128,1128
1489,1128,1128
1490,1128,1128
1493,1128,1128
1495,1128,1128
1496,1128,1128
1497,1128,1128
1498,1128,1128
1499,1128,1128
1500,1128,1128
1501,1128,1128
1502,1128,1128
1503,1128,1128
1504,1128,1128
1507,1128,1128
1508,1128,1128
1509,1128,1128
1511,1128,1128
1513,1128,1128
1514,1128,1128
1515,1128,1128
1516,1128,1128
1517,1128,1128
1518,1128,1128
1519,1128,1128
1520,1128,1128
1523,1128,1128
1525,1128,1128
1526,1128,1128
1527,1128,1128
1529,1128,1128
1531,1128,1128
1532,1128,1128
1533,1128,1128
1534,1128,1128
1535,1128,1128
1537,1128,1128
1538,1128,1128
1539,1128,1128
1541,1128,1128
1542,1128,1128
1543,1128,1128
1544,1128,1128
1545,1128,1128
1546,1128,1128
1547,1128,1128
1549,1128,1128
1550,1128,1128
1551,1128,1128
1552,1128,1128
1554,1128,1128
1555,1128,1128
1556,1128,1128
1562,1128,1128
1563,1128,1128
1564,1128,1128
1565,1128,1128
1566,1128,1128
1567,1128,1128
1569,1128,1128
1570,1128,1128
1571,1128,1128
1572,1128,1128
1573,1128,1128
1574,1128,1128
1575,1128,1128
1580,1128,1128
1581,1128,1128
1582,1128,1128
1583,1128,1128
1584,1128,1128
1585,1128,1128
1586,1128,1128
1587,1128,1128
1588,1128,1128
1589,1128,1128
1590,1128,1128
1591,1128,1128
1592,1128,1128
1593,1128,1128
1594,1128,1128
1595,1128,1128
1596,1128,1128
1597,1128,1128
1598,1128,1128
1599,1128,1128
1600,1128,1128
1601,1128,1128
1602,1128,1128
1603,1128,1128
1604,1128,1128
1605,1128,1128
1606,1128,1128
1608,1128,1128
1609,1128,1128
1610,1128,1128
1611,1128,1128
1612,1128,1128
1613,1128,1128
1614,1128,1128
1615,1128,1128
1616,1128,1128
1617,1128,1128
1619,1128,1128
1620,1128,1128
1621,1128,1128
1622,1128,1128
1623,1128,1128
1624,1128,1128
1625,1128,1128
1626,1128,1128
1627,1128,1128
1628,1128,1128
1629,1128,1128
1631,1128,1128
1632,1128,1128
1633,1128,1128
1635,1128,1128
1636,1128,1128
1639,1128,1128
1640,1128,1128
1641,1128,1128
1642,1128,1128
1643,1128,1128
1644,1128,1128
1645,1128,1128
1646,1128,1128
1647,1128,1128
1648,1128,1128
1649,1128,1128
1650,1128,1128
1651,1128,1128
1652,1128,1128
1653,1128,1128
1654,1128,1128
1655,1128,1128
1656,1128,1128
1657,1128,1128
1658,1128,1128
1659,1128,1128
1660,1128,1128
1661,1128,1128
1662,1128,1128
1663,1128,1128
1664,1128,1128
1665,1128,1128
1666,1128,1128
1667,1128,1128
1668,1128,1128
1669,1128,1128
1670,1128,1128
1671,1128,1128
1672,1128,1128
1673,1128,1128
1674,1128,1128
1675,1128,1128
1676,1128,1128
1677,1128,1128
1678,1128,1128
1679,1128,1128
1680,1128,1128
1681,1128,1128
1682,1128,1128
1683,1128,1128
1684,1128,1128
1685,1128,1128
1686,1128,1128
1687,1128,1128
1688,1128,1128
1689,1128,1128
1690,1128,1128
1692,1128,1128
1693,1128,1128
1694,1128,1128
1695,1128,1128
1696,1128,1128
1698,1128,1128
1699,1128,1128
1701,1128,1128
1702,1128,1128
1703,1128,1128
1704,1128,1128
1707,1128,1128
1711,1128,1128
1713,1128,1128
1715,1128,1128
1717,1128,1128
1718,1128,1128
1719,1128,1128
1720,1128,1128
1721,1128,1128
1722,1128,1128
1723,1128,1128
1725,1128,1128
1726,1128,1128
1727,1128,1128
1728,1128,1128
1729,1128,1128
1730,1128,1128
1731,1128,1128
1732,1128,1128
1733,1128,1128
1734,1128,1128
1735,1128,1128
1739,1128,1128
1743,1128,1128
1744,1128,1128
1746,1128,1128
1747,1128,1128
1748,1128,1128
1749,1128,1128
1750,1128,1128
1752,1128,1128
1753,1128,1128
1754,1128,1128
1755,1128,1128
1756,1128,1128
1757,1128,1128
1759,1128,1128
1760,1128,1128
1762,1128,1128
1767,1128,1128
1768,1128,1128
1769,1128,1128
1770,1128,1128
1771,1128,1128
1772,1128,1128
1773,1128,1128
1777,1128,1128
1779,1128,1128
1780,1128,1128
1783,1128,1128
1784,1128,1128
1785,1128,1128
1788,1128,1128
1791,1128,1128
1792,1128,1128
1793,1128,1128
1794,1128,1128
1795,1128,1128
1797,1128,1128
1798,1128,1128
1799,1128,1128
1801,1128,1128
1804,1128,1128
1805,1128,1128
1806,1128,1128
1807,1128,1128
1809,1128,1128
1810,1128,1128
1811,1128,1128
1812,1128,1128
1814,1128,1128
1816,1128,1128
1817,1128,1128
1820,1128,1128
1821,1128,1128
1822,1128,1128
1824,1128,1128
1825,1128,1128
1826,1128,1128
1827,1128,1128
1829,1128,1128
1831,1128,1128
1832,1128,1128
1833,1128,1128
1834,1128,1128
1835,1128,1128
1836,1128,1128
1837,1128,1128
1839,1128,1128
1840,1128,1128
1841,1128,1128
1844,1128,1128
1845,1128,1128
1846,1128,1128
1848,1128,1128
1849,1128,1128
1850,1128,1128
1853,1128,1128
1854,1128,1128
1855,1128,1128
1856,1128,1128
1857,1128,1128
1858,1128,1128
1859,1128,1128
1860,1128,1128
1861,1128,1128
1862,1128,1128
1863,1128,1128
1864,1128,1128
1865,1128,1128
1866,1128,1128
1867,1128,1128
1869,1128,1128
1870,1128,1128
1871,1128,1128
1872,1128,1128
1873,1128,1128
1874,1128,1128
1875,1128,1128
1876,1128,1128
1877,1128,1128
1878,1128,1128
1879,1128,1128
1880,1128,1128
1881,1128,1128
1882,1128,1128
1883,1128,1128
1884,1128,1128
1885,1128,1128
1886,1128,1128
1887,1128,1128
1888,1128,1128
